activityId,currentSessionStarted,event,event_hashCode,event_hashcode,ext,firstSessionStarted,gameplayId,gameplayId_hashCode,name,progress,response,score,session,stored,success,target,target_hashCode,time,timestamp,type,type_hashCode,uuidv4,versionId
"5dd186a95187cd0095b07ea2","Wed Nov 27 2019 09:46:44 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-20T14:04:50.583Z","5dd548025187cd0095b07eb3",???,"ivan martinez-ortiz",???,???,???,"3","2019-11-27T08:44:08.225Z",???,"level1","-1106127571",???,"Wed Nov 27 2019 09:46:44 GMT+0100 (Central European Standard Time)","level","102865796","c3716c48-6d19-4a31-8503-db0ff2a00100","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:52:59 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:27:33.053Z","5dd6ace55187cd0095b07ec9",???,"gabriel sellés",???,???,???,"3","2019-11-21T15:50:19.912Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:52:59 GMT+0100 (Central European Standard Time)","stage","109757182","37f80455-ed4e-4378-912f-fdf2b9905448","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:55:41 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:29:22.393Z","5dd6ad525187cd0095b07ecf",???,"manuel freire",???,???,???,"4","2019-11-21T15:53:01.273Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:55:41 GMT+0100 (Central European Standard Time)","stage","109757182","3c1344d8-2b85-4958-abe9-9d285eb0ca6e","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Wed Nov 27 2019 13:35:33 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-20T14:04:50.583Z","5dd548025187cd0095b07eb3",???,"ivan martinez-ortiz",???,???,???,"5","2019-11-27T12:32:57.075Z",???,"level1","-1106127571",???,"Wed Nov 27 2019 13:35:33 GMT+0100 (Central European Standard Time)","level","102865796","67a4d262-406b-4a45-b8e9-1fff1bde5abf","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Wed Nov 27 2019 13:35:34 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-20T14:04:50.583Z","5dd548025187cd0095b07eb3",???,"ivan martinez-ortiz",???,???,???,"5","2019-11-27T12:32:57.580Z",???,"wave","3642105",???,"Wed Nov 27 2019 13:35:34 GMT+0100 (Central European Standard Time)","stage","109757182","a694c4ef-9003-4343-9b8d-23f95ea7b600","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Wed Nov 27 2019 13:59:23 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-20T14:04:50.583Z","5dd548025187cd0095b07eb3",???,"ivan martinez-ortiz",???,"((x >= (0)) && (y >= (0)))","0","5","2019-11-27T12:56:46.800Z","true","pre","111267",???,"Wed Nov 27 2019 13:59:23 GMT+0100 (Central European Standard Time)","question","-1165870106","4dd009fe-d29b-42ac-a9c2-e67b71e8e05e","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Wed Nov 27 2019 14:08:51 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-20T14:04:50.583Z","5dd548025187cd0095b07eb3",???,"ivan martinez-ortiz",???,???,???,"5","2019-11-27T13:06:14.580Z",???,"wave","3642105",???,"Wed Nov 27 2019 14:08:51 GMT+0100 (Central European Standard Time)","stage","109757182","f2bda9b6-982a-4f68-8bba-39f81564c4bc","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Wed Nov 27 2019 14:12:08 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-20T14:04:50.583Z","5dd548025187cd0095b07eb3",???,"ivan martinez-ortiz",???,???,"1","5","2019-11-27T13:09:32.022Z","true","wave","3642105",???,"Wed Nov 27 2019 14:12:08 GMT+0100 (Central European Standard Time)","stage","109757182","dfdb41ed-6ff0-4a41-ad7e-f5acb3f3dadd","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Wed Nov 27 2019 14:12:08 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-20T14:04:50.583Z","5dd548025187cd0095b07eb3",???,"ivan martinez-ortiz",???,???,???,"5","2019-11-27T13:09:32.523Z",???,"wave","3642105",???,"Wed Nov 27 2019 14:12:08 GMT+0100 (Central European Standard Time)","stage","109757182","96e3f3e8-9f17-4c54-9c7c-1a23ee6b412d","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Wed Nov 20 2019 15:50:19 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-20T14:04:50.583Z","5dd548025187cd0095b07eb3",???,"ivan martinez-ortiz",???,"(((retval == x) && (x >= y)) || ((retval == y) && (x < y)))","0","2","2019-11-20T14:47:38.569Z","true","post","3446944",???,"Wed Nov 20 2019 15:50:19 GMT+0100 (Central European Standard Time)","question","-1165870106","ad1f19a4-be06-464c-a114-ce0242851513","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Wed Nov 20 2019 15:17:26 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-20T14:04:50.583Z","5dd548025187cd0095b07eb3",???,"ivan martinez-ortiz",???,???,"1","1","2019-11-20T14:14:46.131Z","false","wave","3642105",???,"Wed Nov 20 2019 15:17:26 GMT+0100 (Central European Standard Time)","stage","109757182","1fa6ad77-689e-46cc-bfe6-4bdac5961d42","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 07:24:45 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-19T22:12:48.368Z","5dd468e05187cd0095b07eaf",???,"wp3",???,???,"1","7","2019-11-21T06:22:05.576Z","false","wave","3642105",???,"Thu Nov 21 2019 07:24:45 GMT+0100 (Central European Standard Time)","stage","109757182","febd59f9-8552-47a5-b7d2-0e16bf033cb8","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Tue Nov 19 2019 23:27:39 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-19T22:12:48.368Z","5dd468e05187cd0095b07eaf",???,"wp3",???,???,"1","2","2019-11-19T22:24:58.487Z","true","wave","3642105",???,"Tue Nov 19 2019 23:27:39 GMT+0100 (Central European Standard Time)","stage","109757182","ad521d64-5e60-4828-80b5-7a6edf2f4324","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 07:06:38 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-19T22:12:48.368Z","5dd468e05187cd0095b07eaf",???,"wp3",???,"((x >= (0)) || (y >= (0)))","1","3","2019-11-21T06:03:58.126Z","false","pre","111267",???,"Thu Nov 21 2019 07:06:38 GMT+0100 (Central European Standard Time)","question","-1165870106","2dcd11c2-294d-49a5-8adc-3eff80ed6668","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Wed Nov 20 2019 15:07:31 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-20T14:04:50.583Z","5dd548025187cd0095b07eb3",???,"ivan martinez-ortiz",???,???,???,"1","2019-11-20T14:04:51.285Z",???,"wave","3642105",???,"Wed Nov 20 2019 15:07:31 GMT+0100 (Central European Standard Time)","stage","109757182","42800ce3-08dd-4a59-a56c-282c1adfd00f","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 07:17:47 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-19T22:12:48.368Z","5dd468e05187cd0095b07eaf",???,"wp3",???,???,???,"7","2019-11-21T06:15:07.633Z",???,"wave","3642105",???,"Thu Nov 21 2019 07:17:47 GMT+0100 (Central European Standard Time)","stage","109757182","20b31b38-1e27-4844-9e52-1078c9b48585","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 07:13:55 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-19T22:12:48.368Z","5dd468e05187cd0095b07eaf",???,"wp3",???,???,???,"4","2019-11-21T06:11:14.612Z",???,"wave","3642105",???,"Thu Nov 21 2019 07:13:55 GMT+0100 (Central European Standard Time)","stage","109757182","30d78748-4217-47a6-a1a2-589561a6183d","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Tue Nov 19 2019 23:14:24 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-19T22:11:42.592Z","5dd4689e5187cd0095b07eac",???,"wp2",???,???,???,"1","2019-11-19T22:11:42.824Z",???,"level1","-1106127571",???,"Tue Nov 19 2019 23:14:24 GMT+0100 (Central European Standard Time)","level","102865796","52ecaba9-106d-44af-84f8-abd799d67af5","5c613b4dcf73440078c85032"
???,"Wed Jan 19 2000 12:05:27 GMT+0100 (Central European Standard Time)","",???,"0","[object Object]",???,"","0","","0.01","","0.01",???,"2000-01-19T11:05:27.772Z","false","","0","0.01","Wed Jan 19 2000 12:05:27 GMT+0100 (Central European Standard Time)","","0",???,""
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:32:02 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:29:22.393Z","5dd6ad525187cd0095b07ecf",???,"manuel freire",???,???,???,"1","2019-11-21T15:29:22.503Z",???,"level1","-1106127571",???,"Thu Nov 21 2019 16:32:02 GMT+0100 (Central European Standard Time)","level","102865796","cb3b8e56-0605-41fb-98fe-d61e8a907034","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:32:03 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:29:22.393Z","5dd6ad525187cd0095b07ecf",???,"manuel freire",???,???,???,"1","2019-11-21T15:29:23.004Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:32:03 GMT+0100 (Central European Standard Time)","stage","109757182","05f11bb0-3ede-4560-a496-306c8c0b6fcb","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:33:58 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:31:18.395Z","5dd6adc65187cd0095b07ed5",???,"dám0012",???,???,???,"1","2019-11-21T15:31:18.767Z",???,"level1","-1106127571",???,"Thu Nov 21 2019 16:33:58 GMT+0100 (Central European Standard Time)","level","102865796","d14ca824-2e55-4d56-ab9c-92efd31a1ee3","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:33:59 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:31:18.395Z","5dd6adc65187cd0095b07ed5",???,"dám0012",???,???,???,"1","2019-11-21T15:31:18.767Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:33:59 GMT+0100 (Central European Standard Time)","stage","109757182","fcbd1922-fc56-40bf-8ad9-36e9e8b89dfd","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:36:01 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:27:33.053Z","5dd6ace55187cd0095b07ec9",???,"gabriel sellés",???,"true","1","1","2019-11-21T15:33:21.044Z","false","post","3446944",???,"Thu Nov 21 2019 16:36:01 GMT+0100 (Central European Standard Time)","question","-1165870106","f64276c0-5689-421d-ae15-7e2f408ce27a","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:34:50 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:27:33.053Z","5dd6ace55187cd0095b07ec9",???,"gabriel sellés",???,"true","1","1","2019-11-21T15:32:10.386Z","false","pre","111267",???,"Thu Nov 21 2019 16:34:50 GMT+0100 (Central European Standard Time)","question","-1165870106","a29c5f12-dd46-4bd7-8f95-119984fa3a6e","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:34:55 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:27:33.053Z","5dd6ace55187cd0095b07ec9",???,"gabriel sellés",???,"true","1","1","2019-11-21T15:32:15.396Z","false","pre","111267",???,"Thu Nov 21 2019 16:34:55 GMT+0100 (Central European Standard Time)","question","-1165870106","6682daab-234d-4cf7-a7e1-e154bbdc8b1f","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:36:09 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:27:33.053Z","5dd6ace55187cd0095b07ec9",???,"gabriel sellés",???,"true","1","1","2019-11-21T15:33:29.564Z","false","pre","111267",???,"Thu Nov 21 2019 16:36:09 GMT+0100 (Central European Standard Time)","question","-1165870106","442b29fe-3353-4595-a07d-373b4360e8d9","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:35:16 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:23:13.902Z","5dd6abe15187cd0095b07ec0",???,"aitor",???,"((x >= y) || (y >= x))","1","1","2019-11-21T15:32:36.443Z","false","post","3446944",???,"Thu Nov 21 2019 16:35:16 GMT+0100 (Central European Standard Time)","question","-1165870106","3c9841f2-3d13-4e18-8c6e-789c780b16dd","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 14:19:39 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-19T22:12:48.368Z","5dd468e05187cd0095b07eaf",???,"wp3",???,???,???,"8","2019-11-21T13:16:59.647Z",???,"level1","-1106127571",???,"Thu Nov 21 2019 14:19:39 GMT+0100 (Central European Standard Time)","level","102865796","12a1a77e-1e17-46d0-8d4d-3efd0550c8e6","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:32:37 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:29:56.818Z","5dd6ad745187cd0095b07ed2",???,"qwerty",???,???,???,"1","2019-11-21T15:29:57.081Z",???,"level1","-1106127571",???,"Thu Nov 21 2019 16:32:37 GMT+0100 (Central European Standard Time)","level","102865796","78c49880-75ea-434f-858a-65411726b9b1","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:46:18 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-21T15:23:13.902Z","5dd6abe15187cd0095b07ec0",???,"aitor",???,???,"1","2","2019-11-21T15:43:38.433Z","false","wave","3642105",???,"Thu Nov 21 2019 16:46:18 GMT+0100 (Central European Standard Time)","stage","109757182","e694550f-f58d-4df1-96be-23c97b4a5423","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:36:18 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:26:12.810Z","5dd6ac945187cd0095b07ec3",???,"iván",???,"((retval >= x) && (retval >= y))","1","1","2019-11-21T15:33:38.085Z","false","post","3446944",???,"Thu Nov 21 2019 16:36:18 GMT+0100 (Central European Standard Time)","question","-1165870106","08aca8fb-7077-44d2-8781-021ae1b1e99d","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:40:44 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-21T15:23:02.002Z","5dd6abd65187cd0095b07ebd",???,"juan",???,???,"1","1","2019-11-21T15:38:04.184Z","true","wave","3642105",???,"Thu Nov 21 2019 16:40:44 GMT+0100 (Central European Standard Time)","stage","109757182","379f974f-0e41-4285-a271-71a01a59058e","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:37:03 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:29:07.690Z","5dd6ad435187cd0095b07ecc",???,"carlos",???,"(y >= (0)) && (x >= (0))","0","1","2019-11-21T15:34:23.691Z","true","pre","111267",???,"Thu Nov 21 2019 16:37:03 GMT+0100 (Central European Standard Time)","question","-1165870106","fe095910-2760-4b73-b74c-393ac2e3a5ff","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:42:22 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:31:18.395Z","5dd6adc65187cd0095b07ed5",???,"dám0012",???,"true","1","2","2019-11-21T15:39:42.900Z","false","post","3446944",???,"Thu Nov 21 2019 16:42:22 GMT+0100 (Central European Standard Time)","question","-1165870106","677de394-47c0-44b8-bfd9-41f3ceba31bc","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:44:47 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:29:07.690Z","5dd6ad435187cd0095b07ecc",???,"carlos",???,"true","1","1","2019-11-21T15:42:07.228Z","false","post","3446944",???,"Thu Nov 21 2019 16:44:47 GMT+0100 (Central European Standard Time)","question","-1165870106","62297912-f33e-4016-8849-d2ec8f95021d","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:39:20 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:23:02.002Z","5dd6abd65187cd0095b07ebd",???,"juan",???,"true","1","1","2019-11-21T15:36:40.989Z","false","post","3446944",???,"Thu Nov 21 2019 16:39:20 GMT+0100 (Central European Standard Time)","question","-1165870106","4cdb8850-0a33-49fd-ac85-b629796d55fd","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:36:23 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:29:22.393Z","5dd6ad525187cd0095b07ecf",???,"manuel freire",???,???,???,"2","2019-11-21T15:33:43.596Z",???,"level1","-1106127571",???,"Thu Nov 21 2019 16:36:23 GMT+0100 (Central European Standard Time)","level","102865796","a62470e2-7040-483c-9221-7b50ac91ed7f","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:38:00 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:23:13.902Z","5dd6abe15187cd0095b07ec0",???,"aitor",???,???,???,"2","2019-11-21T15:35:20.819Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:38:00 GMT+0100 (Central European Standard Time)","stage","109757182","6b777df4-0897-475c-a282-a3afdc936f61","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:48:38 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-21T15:29:22.393Z","5dd6ad525187cd0095b07ecf",???,"manuel freire",???,???,"1","3","2019-11-21T15:45:58.741Z","true","wave","3642105",???,"Thu Nov 21 2019 16:48:38 GMT+0100 (Central European Standard Time)","stage","109757182","ef77f5ad-2cb7-47c8-9578-989a787c9fb0","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:48:38 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:29:22.393Z","5dd6ad525187cd0095b07ecf",???,"manuel freire",???,???,???,"3","2019-11-21T15:45:58.741Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:48:38 GMT+0100 (Central European Standard Time)","stage","109757182","42a72f4e-b198-4f4a-87fa-5426528321a4","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:52:19 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:31:18.395Z","5dd6adc65187cd0095b07ed5",???,"dám0012",???,"((((x) <= y) && (retval <= y)) && ((x <= y) || (retval <= x)))","1","2","2019-11-21T15:49:39.225Z","false","post","3446944",???,"Thu Nov 21 2019 16:52:19 GMT+0100 (Central European Standard Time)","question","-1165870106","c0a4b911-93a0-4ca3-9f0f-1efccea01082","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:50:46 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:23:02.002Z","5dd6abd65187cd0095b07ebd",???,"juan",???,"((imp(retval == x, x >= y)) && (imp(retval == y, y >= x)))","1","3","2019-11-21T15:48:06.519Z","false","post","3446944",???,"Thu Nov 21 2019 16:50:46 GMT+0100 (Central European Standard Time)","question","-1165870106","994298c3-6c96-4b78-94f0-1d5298fa46a8","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:52:00 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-21T15:26:50.063Z","5dd6acba5187cd0095b07ec6",???,"paloma",???,???,"1","2","2019-11-21T15:49:20.682Z","true","level1","-1106127571",???,"Thu Nov 21 2019 16:52:00 GMT+0100 (Central European Standard Time)","level","102865796","54f906eb-1938-419a-9826-30cab2be0c4a","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:46:27 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:29:22.393Z","5dd6ad525187cd0095b07ecf",???,"manuel freire",???,"((x >= (0)) && (y >= (0)))","0","3","2019-11-21T15:43:46.952Z","true","pre","111267",???,"Thu Nov 21 2019 16:46:27 GMT+0100 (Central European Standard Time)","question","-1165870106","99875926-1128-4048-881b-6cd2c009f250","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:46:50 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:26:50.063Z","5dd6acba5187cd0095b07ec6",???,"paloma",???,???,???,"2","2019-11-21T15:44:11.004Z",???,"level1","-1106127571",???,"Thu Nov 21 2019 16:46:50 GMT+0100 (Central European Standard Time)","level","102865796","a8e551eb-d46a-4851-9386-1c783199137f","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:47:50 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:23:02.002Z","5dd6abd65187cd0095b07ebd",???,"juan",???,???,???,"3","2019-11-21T15:45:10.635Z",???,"level1","-1106127571",???,"Thu Nov 21 2019 16:47:50 GMT+0100 (Central European Standard Time)","level","102865796","d48b5922-2762-4dfa-8e10-c50cfbba9d39","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:47:51 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:23:02.002Z","5dd6abd65187cd0095b07ebd",???,"juan",???,???,???,"3","2019-11-21T15:45:11.136Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:47:51 GMT+0100 (Central European Standard Time)","stage","109757182","abd5f09e-56fa-40c0-8e57-137edf6f178a","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:47:26 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:23:02.002Z","5dd6abd65187cd0095b07ebd",???,"juan",???,???,???,"2","2019-11-21T15:44:46.581Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:47:26 GMT+0100 (Central European Standard Time)","stage","109757182","a16d9673-6a04-4a0d-96bb-6bc77a5e0c1f","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:53:24 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:23:02.002Z","5dd6abd65187cd0095b07ebd",???,"juan",???,"((imp(x >= y, retval == x)) && (imp(y >= x, retval == y)))","0","3","2019-11-21T15:50:43.967Z","true","post","3446944",???,"Thu Nov 21 2019 16:53:24 GMT+0100 (Central European Standard Time)","question","-1165870106","eb5b32ef-983f-4c44-b383-de50426f4447","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:58:05 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:27:33.053Z","5dd6ace55187cd0095b07ec9",???,"gabriel sellés",???,"(((retval >= x) && (retval >= y)) && ((x == retval) || (y == retval)))","0","3","2019-11-21T15:55:25.107Z","true","post","3446944",???,"Thu Nov 21 2019 16:58:05 GMT+0100 (Central European Standard Time)","question","-1165870106","720197a7-043c-4a79-a1ce-39389e16a67f","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:54:56 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-21T15:31:18.395Z","5dd6adc65187cd0095b07ed5",???,"dám0012",???,"((x >= (0)) && (y >= (0)))","0","2","2019-11-21T15:52:16.168Z","true","pre","111267",???,"Thu Nov 21 2019 16:54:56 GMT+0100 (Central European Standard Time)","question","-1165870106","04b9aeaf-42a5-4eed-9182-00e08a4ea659","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Wed Nov 27 2019 14:00:32 GMT+0100 (Central European Standard Time)","selected","1191572123",???,"[object Object]","2019-11-20T14:04:50.583Z","5dd548025187cd0095b07eb3",???,"ivan martinez-ortiz",???,"((retval == x) && (x >= y))","1","5","2019-11-27T12:57:55.950Z","false","post","3446944",???,"Wed Nov 27 2019 14:00:32 GMT+0100 (Central European Standard Time)","question","-1165870106","fbb221c1-d9ba-42e8-b492-95a6b2fc3c06","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:52:35 GMT+0100 (Central European Standard Time)","completed","-1402931637",???,"[object Object]","2019-11-21T15:29:07.690Z","5dd6ad435187cd0095b07ecc",???,"carlos",???,???,"1","1","2019-11-21T15:49:55.856Z","false","wave","3642105",???,"Thu Nov 21 2019 16:52:35 GMT+0100 (Central European Standard Time)","stage","109757182","301e4a5f-493a-41e8-b949-7fe07177ec01","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:54:25 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:31:18.395Z","5dd6adc65187cd0095b07ed5",???,"dám0012",???,???,???,"2","2019-11-21T15:51:45.100Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:54:25 GMT+0100 (Central European Standard Time)","stage","109757182","b6a89c66-91d1-4b36-97cf-d84fc7396e94","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Thu Nov 21 2019 16:52:44 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-21T15:29:56.818Z","5dd6ad745187cd0095b07ed2",???,"qwerty",???,???,???,"1","2019-11-21T15:50:04.878Z",???,"wave","3642105",???,"Thu Nov 21 2019 16:52:44 GMT+0100 (Central European Standard Time)","stage","109757182","949ad695-0f85-4698-ab3e-b5711a012f30","5c613b4dcf73440078c85032"
"5dd186a95187cd0095b07ea2","Wed Nov 27 2019 14:15:54 GMT+0100 (Central European Standard Time)","initialized","1234020052",???,"[object Object]","2019-11-20T14:04:50.583Z","5dd548025187cd0095b07eb3",???,"ivan martinez-ortiz",???,???,???,"6","2019-11-27T13:13:18.040Z",???,"wave","3642105",???,"Wed Nov 27 2019 14:15:54 GMT+0100 (Central European Standard Time)","stage","109757182","0cc0c40a-20a0-46bf-ab7b-dd23ab633144","5c613b4dcf73440078c85032"
